45	3.82164e+07	gamma	0	1173.22	1173.22	490.328	84.2214	1062.51
45	3.82164e+07	gamma	0	1332.47	1332.47	1068.56	737.951	298.464
45	3.82164e+07	60Ni	0	0.0614002	5.63372e+07	-1893.55	-1157.2	-1411.95
46	2.05295e+08	enubar	0	75.626	75.626	11.6034	-17.0111	72.7686
46	2.05295e+08	e-	0	241.432	752.431	293.715	464.616	-53.8223
46	2.05295e+08	gamma	0	1173.22	1173.22	346.084	1072.93	-324.772
46	2.05295e+08	gamma	0	1332.48	1332.48	-270.232	1073.54	741.607
46	2.05295e+08	60Ni	0	0.0626978	5.63372e+07	-381.171	-2594.08	-435.782
47	1.65216e+07	enubar	0	213.68	213.68	125.381	70.2323	-158.133
47	1.65216e+07	e-	0	103.379	614.378	-267.163	-178.556	-114.374
47	1.65216e+07	gamma	0	1173.23	1173.23	973.958	-647.547	-92.4761
47	1.65216e+07	gamma	0	1332.47	1332.47	950.487	-871.586	335.263
47	1.65216e+07	60Ni	0	0.0517188	5.63372e+07	-1782.66	1627.46	29.7206
48	2.40192e+08	enubar	0	196.611	196.611	140.156	122.72	62.8676
48	2.40192e+08	e-	0	120.447	631.446	-56.9539	-235.21	-281.134
48	2.40192e+08	gamma	0	1173.23	1173.23	-247.904	650.374	944.474
48	2.40192e+08	gamma	0	1332.5	1332.5	221.104	972.802	-883.362
48	2.40192e+08	60Ni	0	0.020502	5.63372e+07	-56.4025	-1510.69	157.154
49	4.00242e+07	enubar	0	132.003	132.003	-122.256	-22.435	44.4388
49	4.00242e+07	e-	0	185.054	696.053	-104.109	-210.66	410.065
49	4.00242e+07	gamma	0	1173.24	1173.24	-339.834	472.283	-1018.8
49	4.00242e+07	gamma	0	1332.5	1332.5	943.762	939.697	-42.9959
49	4.00242e+07	60Ni	0	0.0168727	5.63372e+07	-377.562	-1178.89	607.287
50	1.5284e+08	enubar	0	306.745	306.745	193.05	230.397	61.1689
50	1.5284e+08	e-	0	10.3145	521.313	24.6063	-98.6699	17.5085
50	1.5284e+08	gamma	0	1173.23	1173.23	-908.947	-697.527	-252.481
50	1.5284e+08	gamma	0	1332.52	1332.52	961.191	695.072	607.119
50	1.5284e+08	60Ni	0	0.00246125	5.63372e+07	-269.9	-129.272	-433.316
51	2.93153e+08	enubar	0	164.449	164.449	-30.8858	127.812	-98.7602
51	2.93153e+08	e-	0	152.61	663.609	-262.276	-266.937	198.021
51	2.93153e+08	gamma	0	1173.23	1173.23	895.502	468.546	595.83
51	2.93153e+08	gamma	0	1332.49	1332.49	242.761	-872.959	977.003
51	2.93153e+08	60Ni	0	0.0337746	5.63372e+07	-845.101	543.538	-1672.09
52	7.34844e+08	enubar	0	257.906	257.906	188.463	147.283	-96.4622
52	7.34844e+08	e-	0	59.152	570.151	53.7454	49.9305	-242.014
52	7.34844e+08	gamma	0	1173.23	1173.23	890.198	-697.362	312.563
52	7.34844e+08	gamma	0	1332.47	1332.47	1307.3	-235.45	104.864
52	7.34844e+08	60Ni	0	0.0576842	5.63372e+07	-2439.71	735.599	-78.9513
53	4.42559e+07	enubar	0	245.932	245.932	188.144	-79.5303	136.966
53	4.42559e+07	e-	0	71.1259	582.125	21.3203	192.738	200.368
53	4.42559e+07	gamma	0	1173.23	1173.23	-853.483	789.127	159.085
53	4.42559e+07	gamma	0	1332.48	1332.48	3.11026	884.591	996.484
53	4.42559e+07	60Ni	0	0.0517653	5.63372e+07	640.909	-1786.93	-1492.9
54	4.12045e+07	enubar	0	222.965	222.965	149.419	-152.427	64.4458
54	4.12045e+07	e-	0	94.094	605.093	72.2118	54.1874	-311.234
54	4.12045e+07	gamma	0	1173.23	1173.23	-170.846	-1053.59	487.054
54	4.12045e+07	gamma	0	1332.51	1332.51	-663.945	814.343	819.519
54	4.12045e+07	60Ni	0	0.0143157	5.63372e+07	613.161	337.488	-1059.78
55	1.10489e+08	enubar	0	315.166	315.166	102.844	-266.499	-133.156
55	1.10489e+08	e-	0	1.89358	512.893	-31.9571	-22.1439	-20.6692
55	1.10489e+08	gamma	0	1173.22	1173.22	726.801	-630.292	-671.521
55	1.10489e+08	gamma	0	1332.5	1332.5	-1049.6	-797.242	195.751
55	1.10489e+08	60Ni	0	0.0302208	5.63372e+07	251.908	1716.18	629.595
56	2.79137e+08	enubar	0	260.629	260.629	16.0698	-101.224	239.631
56	2.79137e+08	e-	0	56.4305	567.429	-192.383	130.391	-82.7252
56	2.79137e+08	gamma	0	1173.23	1173.23	-426.917	-666.45	-866.055
56	2.79137e+08	gamma	0	1332.51	1332.51	-356.892	-123.619	1277.86
56	2.79137e+08	60Ni	0	0.0161904	5.63372e+07	960.121	760.902	-568.711
57	2.23437e+08	enubar	0	254.916	254.916	-85.0944	-163.558	-176.04
57	2.23437e+08	e-	0	62.1437	573.143	-7.69375	60.7501	252.236
57	2.23437e+08	gamma	0	1173.23	1173.23	862.756	-663.298	438.346
57	2.23437e+08	gamma	0	1332.52	1332.52	-776.399	-197.852	-1064.73
57	2.23437e+08	60Ni	0	0.0109339	5.63372e+07	6.43049	963.957	550.192
58	2.41881e+07	enubar	0	213.721	213.721	-205.618	56.6124	13.8979
58	2.41881e+07	e-	0	103.337	614.336	171.689	159.936	247.451
58	2.41881e+07	gamma	0	1173.23	1173.23	1144.57	235.838	103.965
58	2.41881e+07	gamma	0	1332.52	1332.52	-531.337	-1202.85	215.473
58	2.41881e+07	60Ni	0	0.0109706	5.63372e+07	-579.3	750.466	-580.787
59	6.19025e+07	enubar	0	145.058	145.058	46.1141	120.049	-67.1085
59	6.19025e+07	e-	0	172	682.999	186.325	-412.778	16.274
59	6.19025e+07	gamma	0	1173.23	1173.23	-386.65	102.514	-1102.93
59	6.19025e+07	gamma	0	1332.49	1332.49	793.452	771.731	-741.883
59	6.19025e+07	60Ni	0	0.0385205	5.63372e+07	-639.242	-581.516	1895.65
60	6.45348e+07	enubar	0	186.82	186.82	93.6325	-157.122	38.0466
60	6.45348e+07	e-	0	130.237	641.236	210.367	-302.845	118.719
60	6.45348e+07	gamma	0	1173.22	1173.22	127.744	-778.564	-868.315
60	6.45348e+07	gamma	0	1332.5	1332.5	-786.582	502.593	-950.923
60	6.45348e+07	60Ni	0	0.0304535	5.63372e+07	354.839	735.937	1662.47
61	1.21105e+08	enubar	0	252.154	252.154	213.293	102.541	87.0235
61	1.21105e+08	e-	0	64.9054	575.904	-96.683	163.433	-185.709
61	1.21105e+08	gamma	0	1173.22	1173.22	573.94	686.701	758.61
61	1.21105e+08	gamma	0	1332.48	1332.48	806.409	-247.107	1031.57
61	1.21105e+08	60Ni	0	0.0496997	5.63372e+07	-1496.96	-705.568	-1691.5
62	8.54818e+07	enubar	0	165.906	165.906	144.317	-66.9668	-47.0392
62	8.54818e+07	e-	0	151.152	662.151	283.291	304.12	67.6799
62	8.54818e+07	gamma	0	1173.22	1173.22	277.522	550.605	-998.132
62	8.54818e+07	gamma	0	1332.47	1332.47	884.619	261.727	-961.466
62	8.54818e+07	60Ni	0	0.0655719	5.63372e+07	-1589.75	-1049.49	1938.96
63	7.16156e+08	enubar	0	155.278	155.278	-28.1097	118.1	-96.8162
63	7.16156e+08	e-	0	161.78	672.779	389.6	-15.2195	198.727
63	7.16156e+08	gamma	0	1173.23	1173.23	-655.223	-966.757	-111.982
63	7.16156e+08	gamma	0	1332.49	1332.49	-250.473	-485.045	-1215.53
63	7.16156e+08	60Ni	0	0.032109	5.63372e+07	544.205	1348.92	1225.6
64	1.84469e+08	enubar	0	233.302	233.302	-15.4102	-86.1301	-216.273
64	1.84469e+08	e-	0	83.756	594.755	4.60441	198.844	-230.333
64	1.84469e+08	gamma	0	1173.23	1173.23	645.992	-779.233	593.268
64	1.84469e+08	gamma	0	1332.48	1332.48	864.66	-954.838	-340.803
64	1.84469e+08	60Ni	0	0.0436304	5.63372e+07	-1499.85	1621.36	194.141
65	1.45265e+08	enubar	0	152.562	152.562	-52.497	-143.244	0.560004
65	1.45265e+08	e-	0	164.495	675.494	-283.122	-122.824	-316.116
65	1.45265e+08	gamma	0	1173.22	1173.22	515.584	-1053.23	-36.4382
65	1.45265e+08	gamma	0	1332.48	1332.48	257.438	-515.152	-1201.6
65	1.45265e+08	60Ni	0	0.0529863	5.63372e+07	-437.403	1834.45	1553.59
66	7.93725e+08	enubar	0	260.235	260.235	-158.948	-187.069	-86.3898
66	7.93725e+08	e-	0	56.8234	567.822	-205.846	-37.4794	-132.383
66	7.93725e+08	gamma	0	1173.23	1173.23	686.942	880.012	-360.785
66	7.93725e+08	gamma	0	1332.48	1332.48	79.0676	1279.31	-364.175
66	7.93725e+08	60Ni	0	0.0425558	5.63372e+07	-401.216	-1934.77	943.733
67	5.4532e+07	enubar	0	308.293	308.293	71.4167	295.579	-50.7676
67	5.4532e+07	e-	0	8.76586	519.765	-5.32955	92.4588	21.4127
67	5.4532e+07	gamma	0	1173.22	1173.22	785.886	168.991	-854.564
67	5.4532e+07	gamma	0	1332.47	1332.47	633.385	-311.326	-1130.22
67	5.4532e+07	60Ni	0	0.056121	5.63372e+07	-1485.36	-245.702	2014.13
68	3.12313e+07	enubar	0	275.087	275.087	-5.89603	-193.597	-195.341
68	3.12313e+07	e-	0	41.9736	552.973	-165.119	119.029	56.8027
68	3.12313e+07	gamma	0	1173.23	1173.23	954.435	106.721	-673.891
68	3.12313e+07	gamma	0	1332.5	1332.5	922.684	645.144	712.732
68	3.12313e+07	60Ni	0	0.0299932	5.63372e+07	-1706.1	-677.297	99.6972
